,0,1,2,3,4,5,6,7,8,9,total
296,43,74,30,25,33,33,41,47,80,114,520
297,44,75,30,25,34,34,41,47,80,115,525
298,45,78,30,25,34,34,42,47,80,115,530
299,45,78,30,25,34,35,42,47,80,115,531
300,45,78,30,25,34,35,42,48,80,115,532
301,45,78,30,26,34,35,42,48,80,116,534
302,46,80,30,26,34,35,42,48,80,116,537
303,46,80,30,26,34,35,42,48,80,116,537
304,47,80,30,26,34,36,43,48,81,117,542
305,47,81,30,26,34,36,44,48,81,118,545
306,47,81,30,26,34,36,44,48,81,118,545
307,47,81,30,26,34,36,45,48,81,118,546
308,48,81,31,26,34,36,45,49,81,118,549
309,48,81,31,26,34,36,45,49,81,118,549
310,48,81,31,26,35,37,45,49,82,120,554
311,48,81,31,26,35,37,45,49,82,120,554
312,48,81,31,26,35,37,45,49,82,121,555
313,48,81,31,26,35,37,45,49,82,121,555
314,48,82,31,26,35,37,45,50,82,121,557
315,48,83,31,26,35,37,46,51,82,121,560
316,48,83,31,26,35,37,46,51,82,121,560
317,48,83,31,26,36,37,46,52,82,121,562
318,48,83,31,26,36,37,46,52,82,121,562
319,49,83,31,26,36,37,46,52,82,121,563
320,49,83,32,26,37,37,46,52,82,121,565
321,49,83,32,26,37,37,46,53,83,122,568
322,49,84,32,26,37,37,46,53,83,122,569
323,49,84,32,27,37,37,46,53,84,122,571
324,49,84,32,27,37,37,47,53,84,122,572
325,49,85,33,27,37,37,49,54,84,122,577
326,49,85,33,28,37,37,49,54,84,123,579
327,49,87,34,28,37,37,49,54,84,123,582
328,49,87,34,29,40,37,49,55,84,124,588
329,49,87,34,29,40,37,49,55,84,124,588
330,50,87,34,29,40,37,49,56,85,125,592
331,50,88,34,30,40,37,49,56,85,125,594
332,50,88,34,30,41,37,49,56,85,127,597
333,50,88,34,30,41,37,51,57,85,127,600
334,50,88,34,30,41,37,51,57,86,127,601
335,52,88,34,30,41,37,51,57,86,127,603
336,52,88,34,30,41,37,51,57,86,127,603
337,52,88,34,30,41,37,51,57,86,128,604
338,53,89,34,30,41,37,52,57,86,128,607
339,53,89,34,30,42,37,54,57,87,128,611
340,53,89,34,30,44,37,54,57,87,129,614
341,53,89,34,30,44,37,54,58,88,129,616
342,53,89,34,30,45,37,54,58,89,129,618
343,53,90,34,30,46,37,55,58,89,129,621
344,53,90,34,30,46,37,55,58,89,130,622
345,53,90,34,30,46,37,55,58,90,130,623
346,53,90,34,30,47,37,55,58,90,130,624
347,53,90,35,30,47,37,55,58,90,130,625
348,53,90,35,30,47,37,55,58,90,130,625
349,53,92,35,30,47,37,55,58,90,130,627
350,53,92,35,30,47,37,55,58,90,130,627
351,53,93,35,30,47,37,55,58,90,130,628
352,53,93,36,30,47,37,55,58,90,130,629
353,53,93,36,30,47,37,56,58,90,131,631
354,53,93,36,30,47,37,56,58,91,132,633
355,53,95,36,30,47,37,56,58,91,132,635
356,53,95,36,30,47,37,56,58,91,132,635
357,53,95,37,30,47,37,56,58,92,132,637
358,53,95,37,31,47,37,56,58,92,132,638
359,53,95,37,31,47,37,56,58,92,132,638
360,54,97,37,32,48,37,56,58,92,132,643
361,54,98,37,32,49,37,56,58,92,133,646
362,54,98,37,32,49,37,56,58,93,133,647
363,54,98,38,32,50,37,56,58,93,133,649
364,54,99,38,33,50,38,56,58,94,133,653
365,54,100,38,33,50,38,56,58,94,134,655
366,54,100,38,34,50,38,56,59,94,135,658
367,54,100,38,34,50,38,56,59,94,136,659
368,54,100,38,34,50,38,56,59,94,136,659
369,54,100,38,34,50,39,56,60,94,137,662
370,54,100,38,34,50,39,56,60,94,137,662
371,54,100,38,34,50,39,56,60,94,137,662
372,54,100,38,35,50,39,56,60,94,137,663
373,54,100,40,35,50,39,56,61,94,139,668
374,54,101,40,35,50,39,56,61,94,139,669
375,54,101,40,35,50,39,56,61,94,139,669
376,54,101,40,35,50,39,56,61,94,139,669
377,55,101,40,35,50,39,56,61,94,140,671
378,55,101,40,35,51,39,56,61,94,140,672
379,55,101,40,36,51,39,56,61,95,140,674
380,56,101,40,36,51,39,56,61,96,142,678
381,56,101,40,36,51,39,56,61,96,142,678
382,56,101,40,36,51,39,56,63,96,142,680
383,56,101,40,36,51,39,56,63,96,143,681
384,56,101,40,36,51,39,56,64,96,143,682
385,57,101,40,36,51,39,56,64,96,143,683
386,57,101,40,36,51,39,56,64,96,143,683
387,57,102,40,36,52,39,57,64,96,143,686
388,58,103,40,36,52,39,57,66,96,143,690
389,59,103,40,37,52,40,57,66,96,143,693
390,59,103,40,37,52,40,57,66,96,143,693
391,59,103,41,37,52,40,57,66,96,143,694
392,59,103,41,37,52,40,57,66,96,143,694
393,59,103,41,37,52,40,58,66,97,143,696
394,59,103,41,38,52,40,58,66,97,143,697
395,59,104,41,38,52,40,58,67,97,145,701
396,59,104,41,38,53,40,58,67,97,145,702
397,60,106,41,40,53,40,58,67,97,145,707
398,60,106,41,40,53,40,58,67,97,145,707
399,60,106,41,40,53,40,58,67,97,145,707
400,60,106,41,41,54,40,58,68,97,145,710
401,60,106,41,41,54,40,58,68,97,145,710
402,60,106,41,41,54,41,59,69,98,145,714
403,60,106,41,41,54,41,59,69,99,145,715
404,60,106,42,41,54,41,59,70,99,145,717
405,63,107,42,41,54,41,60,70,99,146,723
406,63,107,42,41,54,41,60,70,99,146,723
407,64,108,42,41,54,41,60,70,99,146,725
408,64,108,42,41,55,41,60,70,99,146,726
409,65,108,42,41,55,41,60,70,99,147,728
410,67,108,42,41,55,41,60,70,99,147,730
411,67,108,42,41,55,41,60,70,99,148,731
412,67,109,42,42,55,41,60,70,100,148,734
413,67,109,43,42,55,42,61,70,101,148,738
414,67,109,43,42,56,42,61,70,101,148,739
415,67,110,43,42,56,42,61,70,101,149,741
416,67,110,43,42,56,42,62,71,101,149,743
417,67,110,43,42,56,42,62,71,101,149,743
418,67,110,43,42,56,43,62,71,101,149,744
419,67,110,43,42,56,43,62,72,101,150,746
420,67,110,44,42,56,44,62,72,101,150,748
421,68,111,44,42,56,44,62,73,102,151,753
422,68,111,44,43,56,44,62,73,102,151,754
423,68,111,44,43,56,44,63,73,102,151,755
424,68,111,44,43,56,44,63,73,102,151,755
425,68,111,44,43,58,44,63,73,102,152,758
426,69,111,44,43,58,45,64,74,102,152,762
427,69,112,44,43,58,45,64,74,102,152,763
428,69,113,45,43,58,45,64,74,104,152,767
429,69,113,45,43,58,45,64,75,104,153,769
430,69,114,46,43,58,45,64,76,104,153,772
431,70,114,46,43,58,45,64,76,104,153,773
432,70,115,46,43,58,45,64,76,104,153,774
433,70,115,46,43,58,45,64,77,104,153,775
434,70,115,46,43,58,46,65,78,105,153,779
435,70,115,47,43,58,46,65,79,106,153,782
436,70,115,47,43,58,46,65,79,106,153,782
437,71,116,47,43,59,46,65,79,106,153,785
438,72,116,47,43,60,46,65,79,106,153,787
439,72,116,47,43,60,46,65,79,106,153,787
440,72,117,47,43,61,46,65,79,106,153,789
441,72,117,47,43,61,46,65,80,106,153,790
442,72,117,47,43,61,46,65,80,106,153,790
443,72,118,47,43,61,46,65,80,106,153,791
444,72,118,47,43,61,46,65,80,106,153,791
445,72,118,47,43,61,47,65,80,106,153,792
446,72,119,47,43,61,47,65,80,106,153,793
447,72,120,47,43,61,47,65,81,106,153,795
448,72,121,48,43,61,47,67,81,106,153,799
449,72,122,48,43,61,47,67,81,106,154,801
450,73,122,48,44,61,47,68,81,106,154,804
451,74,122,48,44,61,47,68,81,106,154,805
452,74,124,48,44,61,47,68,81,106,154,807
453,74,124,48,44,61,47,68,82,106,154,808
454,75,125,48,44,61,47,68,82,107,154,811
455,75,126,48,44,61,47,68,82,107,154,812
456,75,126,48,44,61,47,68,82,107,154,812
457,75,126,48,44,61,47,68,82,109,154,814
458,75,126,48,44,61,47,68,82,109,154,814
459,75,126,48,44,61,47,68,83,109,154,815
460,75,126,48,45,61,48,68,83,109,154,817
461,75,126,48,45,61,48,68,83,109,155,818
462,75,126,48,45,61,48,68,83,109,155,818
463,75,128,48,45,61,48,68,83,109,155,820
464,75,129,48,45,61,48,68,85,109,155,823
465,75,129,48,46,61,48,68,87,109,155,826
466,75,129,49,46,61,49,69,88,109,155,830
467,75,129,49,46,61,49,70,88,109,155,831
468,76,130,49,46,61,49,70,88,109,155,833
469,76,131,49,46,61,49,70,89,109,155,835
470,76,131,49,46,61,49,70,89,109,155,835
471,76,131,49,46,61,49,70,89,109,155,835
472,76,131,49,46,61,49,70,89,109,155,835
473,76,131,49,46,61,49,71,89,109,155,836
474,76,132,49,46,61,49,71,89,109,155,837
475,76,133,49,46,61,49,72,89,109,156,840
476,76,133,49,46,61,49,72,90,109,156,841
477,77,134,49,46,62,49,72,90,110,156,845
478,78,134,49,46,62,49,72,90,110,156,846
479,78,135,49,46,62,49,72,90,110,156,847
480,78,135,49,46,62,49,72,90,110,156,847
481,78,135,49,46,63,49,72,90,110,156,848
482,78,135,49,46,63,49,72,91,110,156,849
483,78,135,49,46,63,49,72,92,110,156,850
484,78,135,49,46,63,49,72,92,111,156,851
485,78,135,49,46,63,49,73,92,111,156,852
486,78,135,49,46,63,49,73,92,112,156,853
487,78,135,49,47,63,49,73,93,112,156,855
488,79,135,49,48,63,49,73,93,112,156,857
489,79,135,49,48,63,49,73,93,112,156,857
490,79,135,49,48,63,49,73,93,112,156,857
491,79,135,49,48,63,49,73,94,113,156,859
492,79,135,49,49,63,50,73,94,113,156,861
493,79,135,49,49,63,50,74,94,113,156,862
494,79,135,49,50,63,50,74,94,113,156,863
495,80,135,49,50,63,50,75,94,113,156,865
496,80,135,50,50,63,50,75,94,115,157,869
497,80,136,50,51,63,50,75,94,115,157,871
498,80,136,51,51,63,51,75,96,115,158,876
499,80,136,51,52,63,51,75,96,115,158,877
500,80,136,51,52,63,51,76,96,115,158,878
501,80,136,51,52,63,51,76,97,115,158,879
502,80,136,51,52,63,51,77,97,115,159,881
503,80,137,51,52,63,51,78,97,115,159,883
504,80,137,51,52,63,51,78,97,115,160,884
505,81,137,52,52,63,51,78,98,116,161,889
506,81,137,52,52,63,51,78,98,116,161,889
507,81,137,52,52,63,51,78,98,118,161,891
508,81,137,52,52,63,51,78,98,119,161,892
509,81,137,52,53,64,51,78,98,119,161,894
510,82,137,52,53,64,51,78,98,120,161,896
511,82,137,52,53,64,51,78,98,120,161,896
512,82,137,54,53,64,51,78,98,121,161,899
513,82,137,54,53,64,51,78,98,121,161,899
514,82,137,55,53,64,51,78,98,121,161,900
515,82,138,55,53,64,51,78,99,121,161,902
516,83,138,55,53,64,51,78,99,121,161,903
517,84,138,55,53,65,51,78,99,121,162,906
518,84,138,55,54,65,52,78,99,122,162,909
519,84,138,56,54,65,52,78,100,122,162,911
520,84,138,56,54,66,52,78,100,122,162,912
521,84,138,56,55,66,52,79,101,122,162,915
522,84,138,56,55,66,52,79,101,122,162,915
523,84,138,56,55,66,52,79,101,122,163,916
524,84,138,56,55,66,53,79,101,122,163,917
525,84,138,57,56,66,54,79,101,123,163,921
526,84,138,57,56,66,54,79,101,124,164,923
527,84,138,57,56,66,54,79,101,124,164,923
528,84,138,57,57,66,54,79,101,124,164,924
529,84,138,57,58,66,54,79,102,124,165,927
530,84,138,57,58,66,54,79,102,124,165,927
531,85,138,57,59,67,54,79,103,124,165,931
532,85,139,57,59,69,54,79,103,124,165,934
533,86,139,58,59,70,54,80,103,124,165,938
534,87,139,58,59,70,54,80,103,124,165,939
535,87,140,58,59,70,54,81,103,124,165,941
536,87,140,59,59,70,55,81,103,124,165,943
537,87,140,59,59,70,55,81,103,124,165,943
538,87,140,59,59,70,55,81,104,124,165,944
539,87,140,59,59,70,55,81,104,124,165,944
540,87,141,59,59,70,55,81,104,124,165,945
541,87,141,59,59,71,55,81,104,124,165,946
542,87,141,59,59,71,56,81,104,125,165,948
543,87,142,59,60,72,57,81,104,126,165,953
544,87,142,59,60,72,57,82,104,126,165,954
545,87,142,59,60,73,57,82,104,127,165,956
546,87,142,59,61,73,57,82,104,127,165,957
547,87,142,59,61,73,57,83,104,127,166,959
548,88,142,59,61,73,57,84,104,127,166,961
549,89,142,59,61,73,57,84,104,127,166,962
550,89,143,59,61,73,57,84,105,127,166,964
551,89,143,59,61,73,57,84,105,127,166,964
552,89,143,59,61,73,57,85,105,128,166,966
553,89,143,59,61,74,57,85,105,128,167,968
554,90,143,60,61,74,57,86,105,128,168,972
555,90,144,60,61,74,57,86,105,128,168,973
556,90,144,60,62,74,57,86,105,128,168,974
557,90,144,60,62,74,57,86,105,128,168,974
558,90,144,60,62,74,57,86,105,128,168,974
559,90,144,60,62,74,57,86,105,128,168,974
560,90,144,60,62,74,57,86,105,128,168,974
561,90,144,60,62,74,57,87,105,129,168,976
562,90,144,60,62,74,57,87,105,129,168,976
563,90,144,60,62,74,57,87,105,129,168,976
564,90,144,60,62,74,57,87,105,129,168,976
565,90,144,60,62,74,58,87,105,129,168,977
566,90,144,60,62,74,58,87,105,129,168,977
567,90,144,60,62,74,58,87,106,129,168,978
568,90,145,60,62,75,58,87,106,129,168,980
569,90,145,60,62,76,58,87,106,130,168,982
570,90,145,60,62,76,58,87,106,130,169,983
571,90,145,60,62,76,58,87,106,130,169,983
572,90,145,60,62,76,58,88,106,130,169,984
573,90,145,60,62,76,58,88,107,130,169,985
574,90,145,60,62,77,58,88,109,130,169,988
575,90,145,60,62,78,58,89,110,130,169,991
576,90,145,60,62,78,58,89,111,130,169,992
577,90,145,60,62,78,58,89,111,130,169,992
578,90,145,61,62,78,58,90,111,130,169,994
579,90,145,61,62,78,58,91,111,130,169,995
