,0,1,2,3,4,5,6,7,8,9,total
258,50,87,40,37,54,44,44,63,124,128,671
259,50,88,40,37,54,45,44,63,124,128,673
260,51,89,40,37,55,46,44,64,124,128,678
261,51,90,40,37,55,46,44,65,124,128,680
262,51,91,40,37,55,46,44,66,124,128,682
263,51,92,40,37,55,47,44,66,124,128,684
264,51,92,40,37,55,47,44,66,124,128,684
265,51,92,40,37,55,47,44,66,124,128,684
266,51,93,41,37,56,47,44,66,124,129,688
267,51,94,41,37,56,47,44,66,125,130,691
268,51,94,41,37,56,47,44,67,125,130,692
269,51,95,41,37,56,48,44,68,125,130,695
270,51,95,41,37,58,49,44,69,126,130,700
271,51,95,41,37,58,49,44,69,126,130,700
272,51,95,41,37,58,49,45,69,126,130,701
273,52,95,41,38,58,49,45,69,126,130,703
274,52,96,41,38,59,49,45,70,126,130,706
275,52,97,42,38,59,50,45,71,126,130,710
276,52,99,42,39,59,51,45,73,127,130,717
277,52,99,42,39,59,52,45,74,127,130,719
278,52,100,42,39,59,52,45,75,127,130,721
279,53,101,42,39,59,52,45,75,127,130,723
280,54,102,42,39,59,52,45,77,127,130,727
281,54,102,42,39,59,52,45,78,127,130,728
282,54,102,42,39,59,53,45,78,127,130,729
283,55,103,42,39,59,53,46,79,127,130,733
284,56,103,42,39,59,53,46,79,127,130,734
285,56,103,42,39,59,53,46,79,127,130,734
286,56,104,43,39,59,53,46,79,127,130,736
287,57,105,43,39,59,53,46,79,127,130,738
288,57,105,43,39,59,53,46,79,127,131,739
289,57,105,43,39,59,53,46,79,128,131,740
290,57,105,43,40,59,53,46,79,128,131,741
291,57,105,43,41,60,53,46,79,128,131,743
292,57,105,43,41,60,53,46,79,129,132,745
293,57,105,43,42,60,53,46,80,129,132,747
294,57,105,43,42,60,53,46,80,129,132,747
295,57,106,44,42,60,54,46,81,129,132,751
296,57,106,44,42,60,54,48,81,130,132,754
297,57,106,45,42,60,54,48,82,131,132,757
298,57,106,45,43,60,54,48,83,131,132,759
299,57,107,45,43,60,54,48,83,132,132,761
300,57,107,45,43,60,54,48,84,132,132,762
301,58,107,45,43,60,54,48,84,132,132,763
302,58,109,45,43,61,54,48,85,132,132,767
303,59,110,45,44,61,56,48,85,132,133,773
304,61,111,45,45,61,56,48,85,133,133,778
305,61,111,46,45,61,56,48,85,133,133,779
306,61,112,48,45,62,56,48,85,133,133,783
307,61,112,48,45,62,56,48,85,133,133,783
308,62,112,48,45,62,56,48,85,133,133,784
309,62,112,48,45,62,56,48,86,133,133,785
310,62,112,48,45,62,56,48,86,133,133,785
311,62,113,48,45,62,56,48,86,134,133,787
312,62,114,48,45,62,56,48,86,134,133,788
313,63,115,48,45,63,56,49,86,134,133,792
314,63,116,48,45,63,56,49,86,134,134,794
315,63,116,48,46,63,56,49,87,136,134,798
316,63,117,48,46,63,56,49,88,136,135,801
317,63,117,48,46,63,56,49,88,137,135,802
318,63,117,48,47,63,56,49,88,137,137,805
319,63,117,48,47,63,56,49,88,137,137,805
320,63,117,48,47,63,56,49,89,137,138,807
321,63,117,48,48,64,57,49,89,138,138,811
322,64,117,48,50,65,58,49,89,138,138,816
323,64,117,49,50,65,59,50,89,138,138,819
324,65,118,49,50,65,59,50,90,138,140,824
325,65,118,49,50,65,59,50,90,139,140,825
326,65,119,49,50,66,59,50,90,139,141,828
327,65,121,49,51,66,60,50,90,139,142,833
328,65,121,49,51,66,60,50,90,140,142,834
329,65,121,49,52,67,60,50,90,140,142,836
330,65,122,50,52,67,60,50,91,140,142,839
331,65,122,50,52,67,60,50,91,140,142,839
332,65,122,51,52,67,60,50,91,140,142,840
333,65,122,52,52,67,60,50,91,140,142,841
334,65,123,52,52,67,60,50,91,140,142,842
335,65,123,52,53,67,60,50,91,140,142,843
336,65,123,52,53,67,60,50,91,140,143,844
337,66,123,52,53,68,60,50,91,140,143,846
338,66,123,52,53,68,60,50,91,140,144,847
339,66,123,53,53,68,60,50,91,140,144,848
340,66,124,53,53,69,60,50,91,141,144,851
341,66,125,53,53,69,61,50,91,141,144,853
342,66,125,54,53,70,61,51,91,142,145,858
343,66,125,54,53,70,61,52,91,142,145,859
344,66,125,54,53,70,61,52,92,142,145,860
345,66,125,54,54,70,61,52,94,142,145,863
346,66,125,54,54,72,61,53,94,142,145,866
347,66,125,54,54,72,61,53,94,142,145,866
348,66,126,54,54,72,61,53,94,142,145,867
349,66,126,54,54,72,61,53,94,142,145,867
350,66,126,54,54,72,61,54,96,142,145,870
351,66,126,54,55,72,61,54,97,142,145,872
352,66,126,54,55,72,61,54,97,142,145,872
353,66,127,54,55,72,61,54,97,142,145,873
354,66,127,54,55,73,62,54,97,142,146,876
355,66,127,54,55,74,62,54,97,143,146,878
356,66,127,54,56,74,62,54,97,143,146,879
357,66,127,54,56,74,63,54,97,143,146,880
358,67,127,54,56,74,63,54,97,143,146,881
359,67,128,54,56,74,63,54,97,143,147,883
360,67,128,55,56,74,63,54,97,143,147,884
361,67,128,55,56,74,63,54,99,143,147,886
362,67,128,55,56,75,63,54,99,143,147,887
363,67,128,55,56,75,64,54,99,143,147,888
364,67,128,55,56,75,64,55,99,143,147,889
365,67,128,55,56,75,64,55,101,143,147,891
366,67,128,55,56,76,64,55,101,143,147,892
367,68,129,55,56,76,65,55,101,144,148,897
368,68,129,55,56,76,65,55,102,145,148,899
369,68,129,55,56,76,65,55,102,145,148,899
370,68,129,55,56,76,65,55,103,145,148,900
371,68,129,55,56,77,65,55,103,146,148,902
372,68,129,55,56,77,65,56,103,148,148,905
373,68,129,55,56,78,65,56,103,148,148,906
374,68,129,55,56,79,65,56,103,148,148,907
375,68,129,55,56,79,65,56,103,148,149,908
376,68,129,55,56,79,65,56,104,148,149,909
377,68,130,55,56,79,65,56,104,148,149,910
378,68,130,55,56,79,65,56,104,148,149,910
379,68,130,55,56,79,65,56,104,148,149,910
380,68,130,55,56,79,65,56,104,148,149,910
381,69,130,55,56,79,65,56,104,148,149,911
382,70,130,55,56,79,65,56,104,148,149,912
383,70,131,55,56,80,65,56,104,148,149,914
384,70,132,56,56,80,65,56,104,148,151,918
385,70,133,56,56,80,65,56,104,148,151,919
386,70,135,57,56,80,65,56,104,148,151,922
387,70,135,57,56,80,65,56,105,149,152,925
388,70,135,58,56,80,65,56,105,149,153,927
389,70,135,58,56,81,65,56,105,150,153,929
390,70,135,58,57,81,65,57,106,150,153,932
391,70,136,59,57,81,65,57,106,150,153,934
392,70,136,59,57,81,65,57,106,152,153,936
393,70,136,59,57,83,65,57,107,152,153,939
394,70,136,59,58,83,65,57,107,152,153,940
395,71,136,60,59,83,66,57,107,152,153,944
396,71,137,60,59,83,66,57,107,152,153,945
397,72,138,60,59,83,66,57,107,152,153,947
398,72,138,60,59,83,66,57,108,153,153,949
399,73,139,60,59,83,66,57,108,153,153,951
400,73,139,62,59,84,66,57,108,153,153,954
401,73,139,62,59,84,67,58,108,153,154,957
402,73,139,62,59,84,67,58,109,153,154,958
403,73,139,62,59,85,67,58,110,153,154,960
404,73,139,62,59,85,67,58,110,153,154,960
405,74,139,62,59,85,67,58,110,153,154,961
406,74,139,62,59,86,67,58,110,153,154,962
407,74,139,62,59,86,67,58,110,153,154,962
408,75,139,62,59,86,67,59,110,153,154,964
409,75,139,63,59,86,67,59,110,153,154,965
410,75,139,63,59,86,68,59,111,153,155,968
411,75,139,64,59,86,68,59,111,153,155,969
412,75,139,64,59,86,70,59,111,153,155,971
413,75,139,64,59,87,70,59,111,153,155,972
414,75,139,64,59,87,70,59,112,153,155,973
415,75,140,64,59,88,70,59,112,153,155,975
416,76,140,64,60,88,70,59,113,153,155,978
417,76,140,64,61,88,70,59,113,153,155,979
418,76,140,64,61,88,70,59,113,153,155,979
419,76,140,64,61,88,71,59,113,153,155,980
420,77,140,64,63,88,71,59,113,153,155,983
421,77,140,64,63,88,71,59,113,153,155,983
422,77,140,64,63,89,71,59,113,153,155,984
423,77,141,64,64,90,71,59,114,153,155,988
424,77,141,64,64,90,72,59,114,153,156,990
425,77,142,65,64,90,72,59,114,153,156,992
426,77,142,65,64,90,73,59,114,153,156,993
427,77,142,65,64,90,73,59,114,153,156,993
428,77,143,65,65,90,73,59,114,154,156,996
429,77,143,65,66,90,73,60,114,154,156,998
430,77,144,65,66,90,73,60,116,154,156,1001
431,77,146,65,66,90,73,60,116,154,156,1003
432,77,147,67,66,90,73,60,116,154,156,1006
433,77,147,67,67,92,73,60,116,154,156,1009
434,77,147,67,67,93,73,61,116,154,156,1011
435,77,147,67,67,93,73,61,116,154,156,1011
436,78,147,67,67,94,73,62,116,155,156,1015
437,78,147,67,67,94,73,62,116,155,156,1015
438,78,147,67,67,94,73,62,116,155,156,1015
439,79,147,68,67,94,74,62,117,155,156,1019
440,80,148,68,67,94,75,62,117,155,156,1022
441,80,149,68,67,94,75,62,118,155,156,1024
442,80,149,68,67,95,75,62,118,155,156,1025
443,80,149,68,67,95,76,62,120,155,156,1028
