cte_max_before,cte_max_after,steering_l2_before,steering_l2_after,time,mutation type,mutation method,episode
0.9038,0.9284,0.13471085859659618,0.1401092371984651,03-23-00-33,XAI_FSC,attention_opposite,33
0.9284,0.9165,0.1401092371984651,0.13328229889029194,03-23-00-33,XAI_FSC,attention_opposite,34
0.582,0.6091,0.042386125294467385,0.04253978923480577,03-23-00-33,XAI_FSC,attention_opposite,35
0.4755,0.4412,0.044475694700477714,0.04145647304076048,03-23-00-33,XAI_FSC,attention_opposite,36
0.7165,0.6979,0.04665045543966863,0.04319306511210936,03-23-00-33,XAI_FSC,attention_opposite,37
0.301,0.3059,0.01005191601091541,0.009295733693851473,03-23-00-33,XAI_FSC,attention_opposite,38
1.194,1.0534,0.23015625738760556,0.198005394448887,03-23-01-20,RANDOM_FSC,random,0
0.6431,0.9069,0.06826541560775405,0.09194105569706404,03-23-01-20,RANDOM_FSC,random,1
0.2466,0.2609,0.00808398968349626,0.012637328744635728,03-23-01-20,RANDOM_FSC,random,2
0.3717,0.2109,0.021000399145242456,0.010865266356351736,03-23-01-20,RANDOM_FSC,random,3
0.3409,0.4017,0.026803358272683337,0.03450732073093319,03-23-01-20,RANDOM_FSC,random,4
0.7586,0.7543,0.06175447993897115,0.07399733586818831,03-23-01-20,RANDOM_FSC,random,5
0.7147,0.6591,0.05553288566748941,0.0485399451244242,03-23-01-20,RANDOM_FSC,random,6
0.6591,0.7225,0.0485399451244242,0.07750211629596428,03-23-01-20,RANDOM_FSC,random,7
0.4361,0.5426,0.021857884369775166,0.028506107775632474,03-23-01-20,RANDOM_FSC,random,8
1.2167,2.0704,0.23935113202527605,0.3220727741599096,03-23-01-20,RANDOM_FSC,random,9
0.2111,0.218,0.0018844111093850137,0.001150150597539222,03-23-01-20,RANDOM_FSC,random,10
0.4253,0.3619,0.04695294301795045,0.032106548103172185,03-23-01-20,RANDOM_FSC,random,11
0.9838,0.5447,0.17125263718361003,0.0692110123409035,03-23-01-20,RANDOM_FSC,random,12
0.5826,0.4841,0.08397373338121931,0.0633591357579224,03-23-01-20,RANDOM_FSC,random,13
0.9922,0.6191,0.12317208405206584,0.06851497599059571,03-23-01-20,RANDOM_FSC,random,14
0.476,0.4739,0.037730502156311393,0.04024692923957943,03-23-01-20,RANDOM_FSC,random,15
1.4593,1.3703,0.1549204001704651,0.1586756726512168,03-23-01-20,RANDOM_FSC,random,16
0.9329,0.8031,0.14080785372044288,0.11465415321084435,03-23-01-20,RANDOM_FSC,random,17
1.0669,nan,0.13224850831021842,nan,03-23-01-20,RANDOM_FSC,random,18
1.1997,1.0184,0.23825560489789854,0.18513249769623807,03-23-01-42,XAI_FSC,random,0
0.6528,0.9132,0.06909912416077708,0.09155623421426125,03-23-01-42,XAI_FSC,random,1
1.0632,0.5375,0.174904786570245,0.06929990585053766,03-23-01-42,XAI_FSC,random,2
0.9459,1.3866,0.09221014466460661,0.18378413050587797,03-23-01-42,XAI_FSC,random,3
0.7955,1.1582,0.14447686275395205,0.22766489245733587,03-23-01-42,XAI_FSC,random,4
1.2489,1.173,0.15017676864645962,0.12087482581050236,03-23-01-42,XAI_FSC,random,5
1.2998,1.9598,0.1612055593740885,0.32781102547346586,03-23-01-42,XAI_FSC,random,6
0.4294,nan,0.05538566758260931,nan,03-23-01-42,XAI_FSC,random,7
1.1825,1.0361,0.2203757640470147,0.1895135511933343,03-23-01-53,XAI_FSC,attention_same,0
0.6537,1.0112,0.04796349219318214,0.15515144069054432,03-23-01-53,XAI_FSC,attention_same,1
1.1092,1.0484,0.19468065339283977,0.17680107639559692,03-23-01-53,XAI_FSC,attention_same,2
1.0096,0.5841,0.1755816984432989,0.07642323313693553,03-23-01-53,XAI_FSC,attention_same,3
0.6667,0.9199,0.0728730524356154,0.0824441229644037,03-23-01-53,XAI_FSC,attention_same,4
0.9294,0.4261,0.1109470545555522,0.04306028587843916,03-23-01-53,XAI_FSC,attention_same,5
0.7982,1.1566,0.14696216165896833,0.22097163284422944,03-23-01-53,XAI_FSC,attention_same,6
0.459,0.548,0.04930560263368856,0.04733931978472654,03-23-01-53,XAI_FSC,attention_same,7
0.8242,0.799,0.09296312638929326,0.11529877630166092,03-23-01-53,XAI_FSC,attention_same,8
0.6372,0.3432,0.05613879902947291,0.007475496546872377,03-23-01-53,XAI_FSC,attention_same,9
0.2776,0.1966,0.0067357273095499295,0.01218289827271043,03-23-01-53,XAI_FSC,attention_same,10
1.1158,0.9829,0.18513924520027225,0.15050241784347682,03-23-01-53,XAI_FSC,attention_same,11
0.9829,0.8394,0.15050241784347682,0.12313235912634356,03-23-01-53,XAI_FSC,attention_same,12
0.9403,1.0457,0.06967250704995888,0.08888637334624985,03-23-01-53,XAI_FSC,attention_same,13
0.9286,0.6672,0.04389086767033924,0.039479266228551566,03-23-01-53,XAI_FSC,attention_same,14
1.0627,0.8567,0.13013092295288348,0.03143385733479919,03-23-01-53,XAI_FSC,attention_same,15
1.1108,0.51,0.09868023103708719,0.03775053280136781,03-23-01-53,XAI_FSC,attention_same,16
0.5136,0.7279,0.06671022354326002,0.1178673274781727,03-23-01-53,XAI_FSC,attention_same,17
0.8033,0.7545,0.12476491085235276,0.101275641221536,03-23-01-53,XAI_FSC,attention_same,18
0.8283,0.4854,0.10986670484635735,0.04638780470366262,03-23-01-53,XAI_FSC,attention_same,19
0.5382,0.3766,0.03625551456747292,0.02570678668956832,03-23-01-53,XAI_FSC,attention_same,20
0.7489,0.7013,0.09808859619197763,0.0809452521425839,03-23-01-53,XAI_FSC,attention_same,21
0.3686,0.274,0.02512861572672768,0.022869197755829587,03-23-01-53,XAI_FSC,attention_same,22
0.7053,0.7347,0.08188162921684662,0.07307392274994347,03-23-01-53,XAI_FSC,attention_same,23
0.8629,0.7237,0.09925097257499782,0.07509305138654038,03-23-01-53,XAI_FSC,attention_same,24
1.2168,1.6741,0.24725358452319754,0.3233144981860526,03-23-01-53,XAI_FSC,attention_same,25
0.5836,0.8307,0.09905645179685067,0.14371166271004196,03-23-01-53,XAI_FSC,attention_same,26
1.5566,1.341,0.15191019756507548,0.10780160144117787,03-23-01-53,XAI_FSC,attention_same,27
1.6339,2.6173,0.29454395171740433,1.0,03-23-01-53,XAI_FSC,attention_same,28
1.2017,1.0198,0.23013959356170727,0.18050592648636626,03-23-02-29,XAI_FSC,attention_opposite,0
0.7143,0.7256,0.1522005519261825,0.12811612459389043,03-23-02-29,XAI_FSC,attention_opposite,1
0.7256,0.7478,0.12811612459389043,0.11327552957593057,03-23-02-29,XAI_FSC,attention_opposite,2
0.3475,0.3937,0.027087471314216103,0.03214906439298433,03-23-02-29,XAI_FSC,attention_opposite,3
0.757,0.6209,0.05673475964639465,0.0475052530687931,03-23-02-29,XAI_FSC,attention_opposite,4
0.4289,0.3452,0.049123315965754796,0.032371339625695286,03-23-02-29,XAI_FSC,attention_opposite,5
0.6219,0.7836,0.05151741835176349,0.09593499036824071,03-23-02-29,XAI_FSC,attention_opposite,6
0.6043,0.6917,0.04750891810399636,0.03763842550865323,03-23-02-29,XAI_FSC,attention_opposite,7
0.9671,0.8943,0.07590257741915998,0.0961265733445423,03-23-02-29,XAI_FSC,attention_opposite,8
0.6952,0.8353,0.08119688421711142,0.1292471233506792,03-23-02-29,XAI_FSC,attention_opposite,9
1.56,2.427,0.2710470168424837,0.3353496138064743,03-23-02-29,XAI_FSC,attention_opposite,10
0.7628,0.7859,0.11127589452831266,0.10392832512893785,03-23-02-29,XAI_FSC,attention_opposite,11
1.0725,0.9559,0.0969456686572077,0.0899545917347444,03-23-02-29,XAI_FSC,attention_opposite,12
0.8956,1.3535,0.15757784650222534,0.23532342842873866,03-23-02-29,XAI_FSC,attention_opposite,13
0.9657,0.5195,0.0895773130990356,0.038795674093957615,03-23-02-29,XAI_FSC,attention_opposite,14
0.9917,0.5484,0.11618811403894629,0.023079191906559188,03-23-02-29,XAI_FSC,attention_opposite,15
0.7625,1.1627,0.16399615443906834,0.19761106542134194,03-23-02-29,XAI_FSC,attention_opposite,16
2.3129,nan,0.3100807000804736,nan,03-23-02-29,XAI_FSC,attention_opposite,17
1.6019,1.0855,0.29756436636893924,0.1542601806512688,03-23-02-53,RANDOM_FSC,random,0
1.0749,1.043,0.12190524430959504,0.1517926404284141,03-23-02-53,RANDOM_FSC,random,1
1.3189,nan,0.2558110385225285,nan,03-23-02-53,RANDOM_FSC,random,2
0.8368,0.4592,0.11613280216696195,0.04483960741719066,03-23-02-57,XAI_FSC,random,0
1.6463,1.0608,0.306009554707719,0.16308545806573638,03-23-02-57,XAI_FSC,random,1
1.3088,1.5613,0.32812223555761383,0.39943227592941605,03-23-02-57,XAI_FSC,random,2
1.2809,1.074,0.22960291719706624,0.15624652160892527,03-23-02-57,XAI_FSC,random,3
1.6503,2.6028,0.307278191795243,0.935163946816373,03-23-02-57,XAI_FSC,random,4
0.7723,0.4798,0.10439354670875879,0.0480285955422289,03-23-03-05,XAI_FSC,attention_same,0
0.9036,1.0566,0.17759533810010886,0.23104202694382733,03-23-03-05,XAI_FSC,attention_same,1
1.3813,nan,0.2660512294946288,nan,03-23-03-05,XAI_FSC,attention_same,2
0.8424,0.4938,0.11297850362987645,0.05417395150538981,03-23-03-10,XAI_FSC,attention_opposite,0
1.686,1.0767,0.3102464905352801,0.16256921570734342,03-23-03-10,XAI_FSC,attention_opposite,1
1.2949,1.0497,0.23050173631166063,0.1709438916068286,03-23-03-10,XAI_FSC,attention_opposite,2
1.486,1.9384,0.2936848868386452,0.3762036011122222,03-23-03-10,XAI_FSC,attention_opposite,3
0.8134,1.3076,0.11320096511458792,0.2297101200122698,03-23-03-10,XAI_FSC,attention_opposite,4
1.3865,1.6729,0.3208752299137628,0.4406713528590607,03-23-03-10,XAI_FSC,attention_opposite,5
1.0637,1.0883,0.161723630049912,0.15073915200796492,03-23-03-10,XAI_FSC,attention_opposite,6
1.7225,nan,0.4408723244712222,nan,03-23-03-10,XAI_FSC,attention_opposite,7
0.7047,1.2569,0.0654309807802421,0.20612584706328665,03-23-03-21,RANDOM_FSC,random,0
1.2569,1.5325,0.20612584706328665,0.19257425473344067,03-23-03-21,RANDOM_FSC,random,1
1.5878,1.1203,0.2368248280885541,0.09739766649873201,03-23-03-21,RANDOM_FSC,random,2
0.6037,0.8169,0.09263427913468279,0.09225363778454113,03-23-03-21,RANDOM_FSC,random,3
0.3972,0.4417,0.025799635901198707,0.026639570832428905,03-23-03-21,RANDOM_FSC,random,4
0.3109,0.2545,0.012684686813699836,0.0140829958962602,03-23-03-21,RANDOM_FSC,random,5
0.7911,0.7149,0.10808622313247573,0.058786494959174436,03-23-03-21,RANDOM_FSC,random,6
0.7149,nan,0.058786494959174436,nan,03-23-03-21,RANDOM_FSC,random,7
1.4213,1.0426,0.30471633600684683,0.2363984943494552,03-23-03-31,XAI_FSC,random,0
1.4644,2.2305,0.32338808696327215,0.45981349039905317,03-23-03-31,XAI_FSC,random,1
0.7049,0.8646,0.1176899404923993,0.14249887547251777,03-23-03-31,XAI_FSC,random,2
2.2851,2.551,0.4418061208355676,0.9778933404122938,03-23-03-31,XAI_FSC,random,3
1.2516,nan,0.19525632404083684,nan,03-23-03-37,XAI_FSC,attention_same,0
1.4237,1.0777,0.2919011101041924,0.21347466388093397,03-23-03-40,XAI_FSC,attention_opposite,0
1.0777,0.9171,0.21347466388093397,0.20147235508816927,03-23-03-40,XAI_FSC,attention_opposite,1
1.5494,1.186,0.21700434233598614,0.10822682110982886,03-23-03-40,XAI_FSC,attention_opposite,2
1.0895,1.5578,0.16076125982653675,0.2968327159225459,03-23-03-40,XAI_FSC,attention_opposite,3
0.7063,0.8616,0.11661000410779802,0.14736514967593453,03-23-03-40,XAI_FSC,attention_opposite,4
0.8616,1.1776,0.14736514967593453,0.2272234619679842,03-23-03-40,XAI_FSC,attention_opposite,5
1.5366,2.4046,0.3257678593154247,0.3615807070722397,03-23-03-40,XAI_FSC,attention_opposite,6
1.1059,1.4067,0.2683044952010397,0.3472471794897829,03-23-03-40,XAI_FSC,attention_opposite,7
0.5648,0.5611,0.022706929486358975,0.023165608872654283,03-23-03-40,XAI_FSC,attention_opposite,8
1.0199,0.7127,0.0876594548919025,0.031440981174874885,03-23-03-40,XAI_FSC,attention_opposite,9
1.1131,nan,0.21166040717023754,nan,03-23-03-40,XAI_FSC,attention_opposite,10
0.9036,0.9647,0.1066976754853043,0.17732072805008786,03-23-03-55,RANDOM_FSC,random,0
1.0681,0.9967,0.12958971858423543,0.1035602436869783,03-23-03-55,RANDOM_FSC,random,1
0.6499,0.7484,0.023564624658649856,0.034493376150210864,03-23-03-55,RANDOM_FSC,random,2
1.0672,1.6955,0.16607661049654215,0.28812953457324486,03-23-03-55,RANDOM_FSC,random,3
0.4586,0.4849,0.03281649709506077,0.019506923764491663,03-23-03-55,RANDOM_FSC,random,4
1.4286,1.0233,0.2687746492703113,0.1637268632035341,03-23-03-55,RANDOM_FSC,random,5
0.5214,0.4326,0.021682908817539377,0.03891293169245325,03-23-03-55,RANDOM_FSC,random,6
0.8437,0.5373,0.11196806832289449,0.0625683650380595,03-23-03-55,RANDOM_FSC,random,7
0.5373,0.4897,0.0625683650380595,0.04306700273374137,03-23-03-55,RANDOM_FSC,random,8
1.0177,0.8204,0.13438417011579648,0.09791110514298394,03-23-03-55,RANDOM_FSC,random,9
0.2314,0.2277,0.004675149663904622,0.0033087268513974115,03-23-03-55,RANDOM_FSC,random,10
0.983,0.6971,0.16015094311276712,0.10758098530504023,03-23-03-55,RANDOM_FSC,random,11
1.2161,1.4674,0.197334524082899,0.26446452536113846,03-23-03-55,RANDOM_FSC,random,12
0.8031,nan,0.09800795335871089,nan,03-23-03-55,RANDOM_FSC,random,13
1.2199,1.6976,0.20204072544748594,0.2919031610163677,03-23-04-12,XAI_FSC,random,0
1.2939,1.2435,0.11770885828399205,0.13437031082218912,03-23-04-12,XAI_FSC,random,1
1.5825,2.5546,0.27288329938947015,0.9852238273094116,03-23-04-12,XAI_FSC,random,2
0.8829,0.9398,0.1121260635150382,0.15649935656548408,03-23-04-17,XAI_FSC,attention_same,0
1.3983,1.0657,0.24804295120713463,0.1631737594853291,03-23-04-17,XAI_FSC,attention_same,1
1.0719,0.9779,0.1447484390400943,0.07706624137058603,03-23-04-17,XAI_FSC,attention_same,2
0.5286,0.539,0.054593419323358254,0.07026267668698226,03-23-04-17,XAI_FSC,attention_same,3
0.9625,0.777,0.15928724389502455,0.12241013697963216,03-23-04-17,XAI_FSC,attention_same,4
0.9506,1.2915,0.14440349906198297,0.24744576223176143,03-23-04-17,XAI_FSC,attention_same,5
0.4861,0.4784,0.07316995779745998,0.05386041233007042,03-23-04-17,XAI_FSC,attention_same,6
0.686,0.832,0.02366398044349046,0.03792165343395595,03-23-04-17,XAI_FSC,attention_same,7
0.563,0.5743,0.0697619254905279,0.0903754088132698,03-23-04-17,XAI_FSC,attention_same,8
0.3087,0.3,0.01395511715630864,0.013333558704825492,03-23-04-17,XAI_FSC,attention_same,9
1.1227,1.1772,0.14485893690547394,0.1757404978543763,03-23-04-17,XAI_FSC,attention_same,10
1.0813,1.0615,0.1564452917488667,0.1654126753478639,03-23-04-17,XAI_FSC,attention_same,11
1.31,1.3332,0.29645368064341276,0.28069063316650333,03-23-04-17,XAI_FSC,attention_same,12
0.5271,0.5359,0.09101642322780264,0.09110162604850454,03-23-04-17,XAI_FSC,attention_same,13
0.7726,0.7958,0.03533552595119602,0.03490408091776285,03-23-04-17,XAI_FSC,attention_same,14
1.1327,1.2033,0.1551192130981146,0.15747495736990727,03-23-04-17,XAI_FSC,attention_same,15
0.5567,0.5247,0.092188409702292,0.08932782397678471,03-23-04-17,XAI_FSC,attention_same,16
1.3443,1.3253,0.28847259142490267,0.28606694323526183,03-23-04-17,XAI_FSC,attention_same,17
0.3716,0.4095,0.03563933072707228,0.03675697691085397,03-23-04-17,XAI_FSC,attention_same,18
1.4862,1.5156,0.22623506678206437,0.23563520320507853,03-23-04-17,XAI_FSC,attention_same,19
1.303,1.3183,0.28997733964446926,0.2801473655069148,03-23-04-17,XAI_FSC,attention_same,20
0.3171,0.3147,0.013641575250299662,0.013647201122898557,03-23-04-17,XAI_FSC,attention_same,21
0.5467,0.5371,0.09010014169399468,0.0910578458816403,03-23-04-17,XAI_FSC,attention_same,22
1.0953,1.1635,0.1419714536615667,0.14416302072664505,03-23-04-17,XAI_FSC,attention_same,23
1.265,1.3188,0.24106939852121045,0.23343740149704348,03-23-04-17,XAI_FSC,attention_same,24
0.4031,0.3545,0.04618489476668825,0.03487427874609521,03-23-04-17,XAI_FSC,attention_same,25
0.9978,0.9888,0.07648522852269621,0.06642976419718095,03-23-04-17,XAI_FSC,attention_same,26
1.3238,1.3125,0.28661483103456753,0.31366255387588976,03-23-04-17,XAI_FSC,attention_same,27
0.5592,0.5743,0.08627888216197722,0.0947293653266346,03-23-04-17,XAI_FSC,attention_same,28
0.3629,0.3622,0.03304353782883116,0.03618189485838398,03-23-04-17,XAI_FSC,attention_same,29
0.5429,0.5371,0.08944621063300344,0.08831784504408158,03-23-04-17,XAI_FSC,attention_same,30
1.1805,1.1415,0.15248135629473336,0.14366228717944926,03-23-04-17,XAI_FSC,attention_same,31
0.3118,0.3216,0.012032442143951829,0.013136069531390064,03-23-04-17,XAI_FSC,attention_same,32
1.3159,1.3485,0.28000042727400637,0.28663866184850845,03-23-04-17,XAI_FSC,attention_same,33
1.1154,1.1036,0.15535958441158848,0.1642920585762116,03-23-04-17,XAI_FSC,attention_same,34
1.1036,1.0791,0.1642920585762116,0.1511915428180531,03-23-04-17,XAI_FSC,attention_same,35
0.6197,0.5221,0.09952649280331703,0.08937345542705022,03-23-04-17,XAI_FSC,attention_same,36
1.2732,1.2813,0.22039164317486012,0.21987074045050964,03-23-04-17,XAI_FSC,attention_same,37
1.4183,1.4678,0.21358733981951405,0.2424501269579929,03-23-04-17,XAI_FSC,attention_same,38
1.1936,1.6877,0.19616716724619335,0.28419499670506027,03-23-05-04,XAI_FSC,attention_opposite,0
1.403,1.0606,0.25224526422532867,0.1721507803261124,03-23-05-04,XAI_FSC,attention_opposite,1
0.7374,0.7592,0.09867391513128773,0.13095424759156038,03-23-05-04,XAI_FSC,attention_opposite,2
0.5396,0.3401,0.03575928674541598,0.032436836407815514,03-23-05-04,XAI_FSC,attention_opposite,3
1.2864,1.297,0.14072357056383836,0.13597925911609884,03-23-05-04,XAI_FSC,attention_opposite,4
1.297,1.2826,0.13597925911609884,0.20570258750824483,03-23-05-04,XAI_FSC,attention_opposite,5
0.9786,0.5447,0.10573589611897996,0.07756061609762242,03-23-05-04,XAI_FSC,attention_opposite,6
0.8926,0.9363,0.041791781627780356,0.053486339351553606,03-23-05-04,XAI_FSC,attention_opposite,7
0.5212,nan,0.07440373626830589,nan,03-23-05-04,XAI_FSC,attention_opposite,8
1.5107,2.4047,0.23352146754567407,0.3923646391966699,03-23-05-16,RANDOM_FSC,random,0
0.795,0.9992,0.06314042915472516,0.13150886868144926,03-23-05-16,RANDOM_FSC,random,1
1.0898,0.964,0.15129284710198734,0.11171884937098961,03-23-05-16,RANDOM_FSC,random,2
1.0345,1.0546,0.05789866133052427,0.0516691117512201,03-23-05-16,RANDOM_FSC,random,3
1.4038,2.1361,0.24105831799166014,0.3465262600587349,03-23-05-16,RANDOM_FSC,random,4
2.2723,2.5489,0.3683937923513237,1.0,03-23-05-16,RANDOM_FSC,random,5
1.5203,2.4697,0.2626140094187223,0.40378147161061306,03-23-05-24,XAI_FSC,random,0
0.687,0.7359,0.08001703184437609,0.07790132216107705,03-23-05-24,XAI_FSC,random,1
1.0239,1.0865,0.04046257914252213,0.05075320512862849,03-23-05-24,XAI_FSC,random,2
0.8146,0.7897,0.0677444690065858,0.06381260122946479,03-23-05-24,XAI_FSC,random,3
2.3285,2.5092,0.38918358877104975,1.0,03-23-05-24,XAI_FSC,random,4
1.5215,2.4485,0.25075635721561934,0.41682720590672073,03-23-05-31,XAI_FSC,attention_same,0
1.5831,1.0116,0.20803736032382372,0.1251648981354509,03-23-05-31,XAI_FSC,attention_same,1
1.2141,1.1315,0.19978415283126147,0.29341104821124625,03-23-05-31,XAI_FSC,attention_same,2
1.1315,1.4183,0.29341104821124625,0.3254364721798862,03-23-05-31,XAI_FSC,attention_same,3
0.7945,0.9795,0.05360070807597742,0.13104368010171422,03-23-05-31,XAI_FSC,attention_same,4
1.181,1.0682,0.06197953509666594,0.0514373926368505,03-23-05-31,XAI_FSC,attention_same,5
2.1728,2.5539,0.3366743320519404,1.0,03-23-05-31,XAI_FSC,attention_same,6
1.5262,2.4488,0.24410090967149525,0.36817859340441883,03-23-05-41,XAI_FSC,attention_opposite,0
1.6394,0.997,0.21698621065658072,0.1182829000289351,03-23-05-41,XAI_FSC,attention_opposite,1
0.9143,nan,0.11164442822399005,nan,03-23-05-41,XAI_FSC,attention_opposite,2
0.3436,0.4182,0.02068241853085557,0.03263999905909972,03-23-05-46,RANDOM_FSC,random,0
1.5113,1.0805,0.30086184303046104,0.1730881511292287,03-23-05-46,RANDOM_FSC,random,1
0.8904,0.3417,0.08930953251286484,0.02625141849634926,03-23-05-46,RANDOM_FSC,random,2
0.4164,0.4316,0.03172232731950082,0.04704052144730428,03-23-05-46,RANDOM_FSC,random,3
0.6405,0.6888,0.036076155523399815,0.04581046147540262,03-23-05-46,RANDOM_FSC,random,4
0.3587,0.4661,0.026497311707246257,0.03254292893243895,03-23-05-46,RANDOM_FSC,random,5
0.8945,0.5177,0.06794840700982245,0.05625287989691136,03-23-05-46,RANDOM_FSC,random,6
1.2088,0.9824,0.15238093899425736,0.11455114859922542,03-23-05-46,RANDOM_FSC,random,7
0.5464,0.6371,0.05870089171592603,0.03781749968007422,03-23-05-46,RANDOM_FSC,random,8
0.801,0.7675,0.04208054493089726,0.04963155711683112,03-23-05-46,RANDOM_FSC,random,9
0.9938,0.8333,0.11929893933679354,0.04510379172624261,03-23-05-46,RANDOM_FSC,random,10
0.3322,0.4216,0.014367814121639691,0.03347706481412656,03-23-05-46,RANDOM_FSC,random,11
0.874,0.9214,0.10641430642220348,0.11042591455747872,03-23-05-46,RANDOM_FSC,random,12
0.4641,0.4551,0.03380483218717293,0.054933085168713,03-23-05-46,RANDOM_FSC,random,13
0.5623,0.3758,0.04033015493122579,0.020731755998315685,03-23-05-46,RANDOM_FSC,random,14
0.4753,0.6948,0.06494463016401174,0.09667582261307528,03-23-05-46,RANDOM_FSC,random,15
0.3158,0.4245,0.017414384168599965,0.021858955094094135,03-23-05-46,RANDOM_FSC,random,16
1.2263,1.1207,0.16679973335032816,0.14098915305081927,03-23-05-46,RANDOM_FSC,random,17
0.8819,0.8623,0.05031825970110533,0.05148981301415424,03-23-05-46,RANDOM_FSC,random,18
1.3035,0.9967,0.11487015321401191,0.08282228501778918,03-23-05-46,RANDOM_FSC,random,19
0.8451,0.8193,0.04838708515091658,0.05089283403372773,03-23-05-46,RANDOM_FSC,random,20
0.3439,0.3492,0.011177800858638195,0.011396066684917182,03-23-05-46,RANDOM_FSC,random,21
0.6978,0.9328,0.03127408504493848,0.06765054288314666,03-23-05-46,RANDOM_FSC,random,22
1.1178,0.4765,0.11747216246172154,0.028855390282317157,03-23-05-46,RANDOM_FSC,random,23
0.5104,0.7236,0.07676122687498384,0.10374410998440971,03-23-05-46,RANDOM_FSC,random,24
0.7664,0.4699,0.04793466525307453,0.03007049705242363,03-23-05-46,RANDOM_FSC,random,25
