,mutation_id,file,confidence,mutation_point_x,mutation_point_y,rel_intensity_before,rel_intensity_after
47,48,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN48.npy,0.9999998,18.526769802513527,16.17592537068593,0.015000133233363423,0.09535402804613113
48,49,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN49.npy,0.99999857,11.222506243405427,23.443296031350947,0.11665999040417159,0.01501028798520565
49,50,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN50.npy,0.9999984,16.637505462234724,26.201656741604936,0.019529679660554414,0.12673629820346832
50,51,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN51.npy,0.9999984,3.9799084961001627,3.6046515412585993,0.1474852242767539,0.020635126158595085
51,52,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN52.npy,0.9999987,14.812019219245915,6.854647447420813,0.09830319139283855,0.14803330600261688
52,53,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN53.npy,0.9999977,22.736089429263927,9.824637762884587,0.1724010408488947,0.09869834035634995
53,54,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN54.npy,0.9999976,18.495774787427184,16.29024702985594,0.01471850412725542,0.17317533493041992
54,55,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN55.npy,0.9999975,23.419814628479724,24.05255265257566,0.09725430533316115,0.014727725647389889
55,56,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN56.npy,0.99999726,17.01539560688954,25.85962967136959,0.019443703855124526,0.09730105847120285
56,57,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN57.npy,0.99999714,13.73591684240454,7.592314340947995,0.13087508190913877,0.01978941261768341
57,58,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN58.npy,0.9999975,17.032315949340983,21.247788950534655,0.00031178307126327566,0.13107870519161224
58,59,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN59.npy,0.99999785,15.625976975104427,7.963572491164255,0.05148472064969375,0.00029571657069027424
59,60,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN60.npy,0.9999978,3.8785294908735937,4.020892895778059,0.15116306329285198,0.051343318074941635
60,61,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN61.npy,0.9999971,8.471470826912851,21.51639581972941,0.10830577196327487,0.15357652306556702
61,62,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN62.npy,0.9999968,18.47310336870739,11.055523342106449,0.00226643361860641,0.11013484001159668
62,63,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN63.npy,0.9999969,22.435892800173388,9.021404853147967,0.1335383587862283,0.0021169602405279875
63,64,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN64.npy,0.9999969,5.162344928780103,5.445885023739956,0.10507807802821112,0.1341783106327057
64,65,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN65.npy,0.9999966,23.368533957511,24.12028753498199,0.09432341113763772,0.10501336306333542
65,66,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN66.npy,0.99999666,4.670856928638789,4.713773969731002,0.1676706910995021,0.09445454925298691
66,67,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN67.npy,0.9999966,4.364884853498784,4.149772062624058,0.15454599446773779,0.16617761552333832
67,68,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN68.npy,0.9999963,20.499588394724316,13.589426857262467,0.047365759281729786,0.15336960554122925
68,69,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN69.npy,0.99999624,22.090473388600763,9.293021023299898,0.11955294661217136,0.04723130911588669
69,70,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN70.npy,0.99969417,11.913315826515543,22.462269067175335,0.11297243894274445,0.12092266976833344
70,71,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN71.npy,0.9997713,14.825979335095868,23.128517291844183,0.01917916796191841,0.12006781995296478
71,72,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN72.npy,0.9997046,23.243183429560464,24.35878505359052,0.09263979764488238,0.01858474686741829
72,73,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN73.npy,0.9997174,23.065402847125167,25.01394008543721,0.08762546254498871,0.09279569238424301
73,74,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN74.npy,0.9996854,21.392212901743456,9.821326276939507,0.06263408561174043,0.08734443783760071
74,75,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN75.npy,0.99979204,8.41009006505265,8.114738147829351,0.05037592717134211,0.0636865571141243
75,76,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN76.npy,0.9997871,3.9143799393498915,4.164851249545836,0.14921918352258487,0.05232088267803192
76,77,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN77.npy,0.9996951,22.005375564795386,10.428212965460958,0.17511974510336514,0.14622339606285095
77,78,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN78.npy,0.99968404,21.529913074851326,10.832342936197843,0.1685401656411954,0.17539505660533905
78,79,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN79.npy,0.99967754,4.862013659607761,5.084532201663466,0.10108528892320795,0.16885727643966675
79,80,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN80.npy,0.9996625,13.27524409007987,7.910935911564914,0.11669423506501465,0.09881062060594559
80,81,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN81.npy,0.99971193,16.21563544707849,13.652246043326917,0.002211985573545352,0.11609532684087753
81,82,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN82.npy,0.99971735,4.210269323065178,4.4956598194389485,0.08972835879898448,0.002501837443560362
82,83,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN83.npy,0.99984854,15.464468412958118,8.122111876387754,0.04410041661298911,0.0892503410577774
83,84,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN84.npy,0.9998826,17.529604847689786,20.533368699940276,0.001465261671376662,0.042230017483234406
84,85,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN85.npy,0.9999089,5.545473931906229,5.696934954119431,0.03779865028410515,0.0014705826761201024
85,86,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN86.npy,0.9999085,4.722676059107552,3.608395446594319,0.1531404572857764,0.041591253131628036
86,87,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN87.npy,0.99990296,13.042354101180534,8.06642247963882,0.10752027937482542,0.1551530957221985
87,88,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN88.npy,0.9999209,14.399619703386863,7.165855419183455,0.09391259024105882,0.10729380697011948
88,89,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN89.npy,0.9999212,4.527131935821403,3.780851693786525,0.15343612757354036,0.09432045370340347
89,90,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN90.npy,0.9999177,4.288807956742458,3.952693174886586,0.1573481847370798,0.15287506580352783
90,91,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN91.npy,0.99992174,3.960189900399562,4.266037431171987,0.15480929164391208,0.15344348549842834
91,92,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN92.npy,0.9999049,14.17465422122061,7.208614944986528,0.1254856000469155,0.1589900106191635
92,93,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN93.npy,0.9999043,4.029344873322488,4.253792951168233,0.0982132942373097,0.12462063133716583
93,94,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN94.npy,0.99990284,4.415390888447433,3.967479044427323,0.14971974918656286,0.09167704731225967
94,95,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN95.npy,0.99990314,3.915489284643699,4.371734325174946,0.1627535947445515,0.15803547203540802
95,96,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN96.npy,0.99990374,3.229263953595155,4.246255929125961,0.09221286245309775,0.16145575046539307
96,97,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN97.npy,0.9997562,13.93069453044094,7.39314869811302,0.12295501780271373,0.0917530506849289
97,98,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN98.npy,0.99976015,18.899796265718546,19.236444205996072,0.10495473833049918,0.12171885371208191
98,99,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN99.npy,0.99968857,21.34809267760556,10.988735923744406,0.16679700963297533,0.1032550111413002
99,100,runs/log06-12_18-56_8_C_C_FSC/individual_logs/data/ID0/GEN100.npy,0.99969053,4.014767824279781,4.289220421026495,0.1576651582284506,0.1665663868188858
